GoogleMapsAddress,TimeCrawled,PostalCode,Latitude,Longitude,StreetNumber,StreetAddress,Neighborhood,Borough,County,State,PostalSuffix,CurrentOverallRanking,PlaceID,OutageCustomers,Problem,CrewStatus,Cause,UniqueID,DateCrawled,TimeStampCrawled,DateFixed
32 VARET ST,16:07:34,11206,40.702832099999984,-73.943537300000000,32,Varet Street,Southside,Brooklyn,Kings County,New York,4000,3,ChIJE5BktPtbwokR_Shgi5KW88w,3,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,0E56E912-396F-11EB-B6A0-000D3A8A7223,2020-12-08 00:00:00.000,1607443655.000000000000000,2020-12-08 19:27:20.340
32 WILLOW PL,02:39:33,11201,40.692707000000000,-73.998141200000000,32,Willow Place,Brooklyn Heights,Brooklyn,Kings County,New York,NULL,189,ChIJlQhJKURawokRFDHz0AHvdbI,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,A205DD12-0F58-11EB-A9BA-000D3A9ABAE4,2020-10-16 00:00:00.000,1602816096.000000000000000,2020-10-25 00:23:01.437
320 COLUMBUS AV,13:35:09,10023,40.779593000000000,-73.977597000000000,320,Columbus Avenue,NULL,Manhattan,New York County,New York,8403,134,ChIJ56rDUYlYwokRD6KRBrJkBtU,1," Partial Outage"," An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available."," We'll provide details when we complete the investigation."," effc9a4a-356b-11eb-b6a0-000d3a8a7223",2020-12-03 13:35:09.000,1607002509.000000000000000,2020-12-04 05:48:22.183
320 S 6 AV,06:11:03,10014,40.731098800000000,-74.001215700000000,320,6th Avenue,NULL,Manhattan,New York County,New York,NULL,21,ChIJR77iz5NZwokR0EEbTdsxTrc,41,Burning Wires,Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,0638501A-27A7-11EB-9EF0-000D3A9D4EC8,2020-11-16 00:00:00.000,1605507065.000000000000000,2020-11-16 06:30:49.243
320 W 105 ST,21:37:04,10025,40.801263500000000,-73.970227200000000,320,West 105th Street,NULL,Manhattan,New York County,New York,3480,47,ChIJl5x0aSX2wokRxRxxUl84mOk,12,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D28E214C-3334-11EB-9EF0-000D3A9D4EC8,2020-11-30 00:00:00.000,1606772268.000000000000000,2020-11-30 22:23:08.893
3208 60 ST,21:23:20,11377,40.755588000000000,-73.902625000000000,32-08,60th Street,Flushing,Queens,Queens County,New York,2028,9,ChIJsQTDThBfwokRfTU9hO6ePyk,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,A6018908-373E-11EB-B6A0-000D3A8A7223,2020-12-05 00:00:00.000,1607203401.000000000000000,2020-12-05 21:54:14.940
3209 48 ST,22:26:08,11103,40.755578000000000,-73.912629900000000,32-09,48th Street,Long Island City,Queens,Queens County,New York,1400,417,ChIJ4bGAVz1fwokRVKIsM2LjQeI,1,Wires Down,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7DDC6A5A-1647-11EB-A427-000D3A9ABAE4,2020-10-24 00:00:00.000,1603578638.000000000000000,2020-10-25 03:21:54.950
3209 NEWKIRK AV,22:54:50,11226,40.640369000000000,-73.946167000000000,3209,Newkirk Avenue,Little Caribbean,Brooklyn,Kings County,New York,7916,115,ChIJ_9UVbVBbwokRilybNwg-Jcs,6,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7E340F7E-1581-11EB-A427-000D3A9ABAE4,2020-10-23 00:00:00.000,1603493742.000000000000000,2020-10-25 00:23:01.437
321 CROWN ST,08:33:19,11225,40.666463000000000,-73.949213000000000,321,Crown Street,Crown Heights,Brooklyn,Kings County,New York,3003,6,ChIJz8eJNXdbwokR4AnV4wfDTtw,1,Partial Outage,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,DA3F71D8-392F-11EB-B6A0-000D3A8A7223,2020-12-08 00:00:00.000,1607416399.000000000000000,2020-12-08 15:15:25.953
3211 NEWKIRK AV,22:54:50,11203,40.640321900000000,-73.946108200000000,3211,Newkirk Avenue,Little Caribbean,Brooklyn,Kings County,New York,7916,96,ChIJ7S4EbVBbwokRNwZLBwzy9Z0,6,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7E340F7E-1581-11EB-A427-000D3A9ABAE4,2020-10-23 00:00:00.000,1603493742.000000000000000,2020-10-25 00:23:01.437
3213 NEWKIRK AV,22:54:51,11226,40.640283400000000,-73.946020400000000,3213,Newkirk Avenue,Little Caribbean,Brooklyn,Kings County,New York,7916,115,ChIJ-zqUbVBbwokRU7QUHoKwZ6c,6,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7E340F7E-1581-11EB-A427-000D3A9ABAE4,2020-10-23 00:00:00.000,1603493742.000000000000000,2020-10-25 00:23:01.437
322 51 ST,16:41:00,10019,40.763338399999984,-73.986860300000016,322,West 51st Street,NULL,Manhattan,New York County,New York,6402,10,ChIJTYp9HFdYwokRBmnSlkiKGEw,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D3B2BFD2-33F3-11EB-9EF0-000D3A9D4EC8,2020-12-01 00:00:00.000,1606841823.000000000000000,2020-12-01 19:31:16.350
322 S 6 AV,06:11:03,10011,40.735140500000000,-73.998722500000000,322,6th Avenue,NULL,Manhattan,New York County,New York,8423,4,EiQzMjIgNnRoIEF2ZSwgTmV3IFlvcmssIE5ZIDEwMDExLCBVU0EiGxIZChQKEgkrIHlXllnCiRGPc0vkd2P_bxDCAg,41,Burning Wires,Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,0638501A-27A7-11EB-9EF0-000D3A9D4EC8,2020-11-16 00:00:00.000,1605507064.000000000000000,2020-11-16 07:23:22.177
3222 158 ST,01:28:51,11358,40.769037000000000,-73.806865000000000,32-22,158th Street,Flushing,Queens,Queens County,New York,1337,5,ChIJw2NE_CdgwokRR8PP24fnrsY,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D70A0B20-3698-11EB-B6A0-000D3A8A7223,2020-12-05 00:00:00.000,1607131732.000000000000000,2020-12-05 02:06:17.220
3222 158 ST,06:31:59,11358,40.769037000000000,-73.806865000000000,32-22,158th Street,Flushing,Queens,Queens County,New York,1337,3,ChIJw2NE_CdgwokRR8PP24fnrsY,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,2407D96E-36C3-11EB-B6A0-000D3A8A7223,2020-12-05 00:00:00.000,1607149920.000000000000000,2020-12-05 07:09:16.823
3223 45 ST,19:09:00,11103,40.756334000000000,-73.915275000000000,32-23,45th Street,Long Island City,Queens,Queens County,New York,1959,14,ChIJD-DCID1fwokRpfD9vtgcEsQ,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,41D4A794-1ACE-11EB-A427-000D3A9ABAE4,2020-10-30 00:00:00.000,1604085269.000000000000000,2020-10-30 20:53:50.203
3230 154 ST,17:40:51,11354,40.769018000000000,-73.810715000000000,32-30,154th Street,Flushing,Queens,Queens County,New York,3321,7,ChIJD9DtaydgwokR3v0d3iHn_FQ,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,31B22FC6-269F-11EB-9EF0-000D3A9D4EC8,2020-11-14 00:00:00.000,1605376363.000000000000000,2020-11-14 22:40:32.030
3231 WICKHAM AV,04:29:03,10469,40.875081900000000,-73.840654300000000,3231,Wickham Avenue,East Bronx,The Bronx,Bronx County,New York,3122,3,ChIJ7z6C3sqMwokRudZlw2VRmVA,2,Partial Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,F002C1E4-173A-11EB-A427-000D3A9ABAE4,2020-10-26 00:00:00.000,1603686550.000000000000000,2020-10-29 04:13:32.450
3233 WICKHAM AV,22:19:04,10469,40.875146200000000,-73.840700200000000,3233,Wickham Avenue,East Bronx,The Bronx,Bronx County,New York,3122,33,ChIJ3VKT3sqMwokRXtXMAqD7aBo,4,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,39A3EA52-17D7-11EB-A427-000D3A9ABAE4,2020-10-26 00:00:00.000,1603750769.000000000000000,2020-10-29 04:13:32.483
3234 TENBROECK AV,17:29:09,10469,40.872167200000000,-73.852416300000000,3234,Tenbroeck Avenue,Laconia,The Bronx,Bronx County,New York,5011,9,ChIJlYHXYUjzwokRx_-4f8tKFWI,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,01C9EFA2-28F6-11EB-9EF0-000D3A9D4EC8,2020-11-17 00:00:00.000,1605634210.000000000000000,2020-11-17 17:52:46.413
3238 48 ST,21:37:54,11103,40.755088000000000,-73.913651000000000,32-38,48th Street,Long Island City,Queens,Queens County,New York,1712,14,ChIJMXy2tCJfwokRtMyjI87tHiE,1,Building Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,2494A1E8-278A-11EB-9EF0-000D3A9D4EC8,2020-11-15 00:00:00.000,1605476512.000000000000000,2020-11-15 22:41:59.470
324 4 ST,21:38:19,10009,40.721754400000000,-73.979341300000000,324,East 4th Street,NULL,Manhattan,New York County,New York,6925,3,ChIJy2ieGnlZwokRBm8s-pAclO8,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,Weather-Related,2BAEB460-281A-11EB-9EF0-000D3A9D4EC8,2020-11-16 00:00:00.000,1605563010.000000000000000,2020-11-16 22:18:22.520
325 CLINTON AV,22:37:06,11205,40.688252600000000,-73.967169700000000,325,Clinton Avenue,Clinton Hill,Brooklyn,Kings County,New York,4749,415,ChIJW47p27tbwokR_jcVahtGFv8,2,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,FDF889C0-0CCF-11EB-A9BA-000D3A9ABAE4,2020-10-12 00:00:00.000,1602542296.000000000000000,2020-10-25 00:23:01.437
325 E 21 ST,18:02:06,10010,40.736221700000000,-73.980369200000000,325,East 21st Street,NULL,Manhattan,New York County,New York,6572,14,ChIJt_Gm4ApZwokRO5tlb_sj_58,1,Wires Down,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,245B92CE-3011-11EB-9EF0-000D3A9D4EC8,2020-11-26 00:00:00.000,1606414091.000000000000000,2020-11-27 06:55:59.080
325 E 8 ST,18:33:30,10009,40.725261400000000,-73.979311099999984,325,East 8th Street,NULL,Manhattan,New York County,New York,5280,4,ChIJA2ysZHdZwokRd52q3vxDWx0,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7B53F8EE-2B5E-11EB-9EF0-000D3A9D4EC8,2020-11-20 00:00:00.000,1605897746.000000000000000,2020-11-20 18:53:38.740
325 E 92 ST,17:26:35,10128,40.781256400000000,-73.947577700000000,325,East 92nd Street,NULL,Manhattan,New York County,New York,5429,25,ChIJp2x0ia9YwokRofA2OxKxzC0,1,No Lights,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,601DB2DE-25CF-11EB-9EF0-000D3A9D4EC8,2020-11-13 00:00:00.000,1605288438.000000000000000,2020-11-13 21:48:29.770
325 S 6 AV,06:11:02,10011,40.735140500000000,-73.998722399999984,325,6th Avenue,NULL,Manhattan,New York County,New York,8423,3,EiQzMjUgNnRoIEF2ZSwgTmV3IFlvcmssIE5ZIDEwMDExLCBVU0EiGxIZChQKEgkrIHlXllnCiRGPc0vkd2P_bxDFAg,41,Burning Wires,Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,0638501A-27A7-11EB-9EF0-000D3A9D4EC8,2020-11-16 00:00:00.000,1605507064.000000000000000,2020-11-16 07:12:51.607
326 S 6 AV,21:05:04,10011,40.735140500000000,-73.998722399999984,326,6th Avenue,NULL,Manhattan,New York County,New York,8423,162,EiQzMjYgNnRoIEF2ZSwgTmV3IFlvcmssIE5ZIDEwMDExLCBVU0EiGxIZChQKEgkrIHlXllnCiRGPc0vkd2P_bxDGAg,41,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,50063BAC-17CC-11EB-A427-000D3A9ABAE4,2020-10-26 00:00:00.000,1603746366.000000000000000,2020-10-29 04:13:32.517
326 SOMMERVILLE PL,03:00:59,10703,40.950446100000000,-73.882863300000000,326,Sommerville Place,Northwest Yonkers,NULL,Westchester County,New York,2224,NULL,ChIJUcRjKnHtwokREv_BatGEAX8,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,C8D0F930-36A5-11EB-B6A0-000D3A8A7223,2020-12-05 00:00:00.000,1607137260.000000000000000,2020-12-05 06:38:46.153
3264 GRISWOLD AV,02:18:09,10465,40.844548400000000,-73.818116100000016,3264,Griswold Avenue,East Bronx,The Bronx,Bronx County,New York,1137,21,ChIJd4oXV2eLwokRdBs1k5_wfmY,1,Partial Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,FC94124A-32B1-11EB-9EF0-000D3A9D4EC8,2020-11-30 00:00:00.000,1606702899.000000000000000,2020-11-30 05:33:03.050
327 43 ST,14:22:39,11232,40.651396500000000,-74.009699599999984,327,43rd Street,Sunset Park,Brooklyn,Kings County,New York,3609,106,ChIJrz77tblawokRZPqGh-1ITmo,1,Building Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,41BFDD62-153A-11EB-A427-000D3A9ABAE4,2020-10-23 00:00:00.000,1603463373.000000000000000,2020-10-25 00:23:01.437
327 S 6 AV,21:05:05,10550,40.902952500000000,-73.835600100000000,327,South 6th Avenue,South Side,NULL,Westchester County,New York,4113,NULL,ChIJRz5E8zGNwokRg63s90o8GPU,41,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,50063BAC-17CC-11EB-A427-000D3A9ABAE4,2020-10-26 00:00:00.000,1603746366.000000000000000,2020-10-29 04:13:32.557
3276 COUNTRY CLUB RD,16:57:16,10465,40.840765700000000,-73.819735900000000,3276,Country Club Road,East Bronx,The Bronx,Bronx County,New York,1213,365,ChIJLY6mSV2LwokRGaEn1I8nG-g,11,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,2AC8AD7A-1619-11EB-A427-000D3A9ABAE4,2020-10-24 00:00:00.000,1603558839.000000000000000,2020-10-25 00:23:01.437
328 ELDERT LA,00:56:55,11237,40.693219900000000,-73.906315999999984,328,Eldert Street,Bushwick,Brooklyn,Kings County,New York,6280,9,ChIJNfffYztcwokRrPvMUJabrHc,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,0655BB1C-2A01-11EB-9EF0-000D3A9D4EC8,2020-11-19 00:00:00.000,1605747416.000000000000000,2020-11-19 15:39:00.390
328 W 49 ST,20:44:12,10019,40.762224499999984,-73.988174899999984,328,West 49th Street,NULL,Manhattan,New York County,New York,7908,19,ChIJcRBnyFZYwokRfdbieOvvgIA,20,Building Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,EB56966A-3A5E-11EB-B6A0-000D3A8A7223,2020-12-09 00:00:00.000,1607546652.000000000000000,2020-12-09 21:15:09.610
329 MCBAINE AV,17:08:28,10309,40.542594900000000,-74.217726200000000,329,Mcbaine Avenue,Rossville,Staten Island,Richmond County,New York,4271,51,ChIJp51R0tJKwokR6MpCdTvHEvU,17,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,Equipment Problem,52AAEDBA-332B-11EB-9EF0-000D3A9D4EC8,2020-11-30 00:00:00.000,1606756110.000000000000000,2020-11-30 17:22:07.027
329 N HIGH ST,19:13:27,10305,40.608034900000000,-74.063021499999984,NULL,High Street,Shore Acres,Staten Island,Richmond County,New York,NULL,6,ChIJ_XlxKAhPwokR5hunUTAN36w,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,E26440EE-2E87-11EB-9EF0-000D3A9D4EC8,2020-11-24 00:00:00.000,1606245252.000000000000000,2020-11-24 19:32:27.867
